"anime_id","name","genre","type","episodes","rating"
18227,"Bakujuu Gasshin Ziguru Hazeru","Action, Mecha","TV","6",5.78
24875,"Barnacle Lou","Kids","TV","52",6.33
30989,"Bary-san no Imabari-ben Kouza","Comedy","TV","Unknown",4.79
17687,"Bemubemu Hunter Kotengu Tenmaru","Adventure, Fantasy","TV","19",6.67
19547,"Beompeoking Jaepeo","Action, Cars","TV","26",4.85
9955,"Big Mouth Do Do","Kids, Slice of Life","TV","52",6.54
9613,"Big X","Action, Historical, Sci-Fi, Shounen","TV","59",6.46
3909,"Bikkuriman","Comedy, Fantasy","TV","75",6.68
5478,"Bikkuriman 2000","Adventure, Fantasy, Kids","TV","68",6.1
29373,"Bip to Bap","Adventure, Kids","TV","4",4.2
8520,"Biriken","Comedy, Kids","TV","32",5.22
8521,"Biriken Nandemo Shoukai","Comedy, Kids","TV","22",4.77
9812,"Bit the Cupid","Comedy","TV","48",6
24793,"Bloody Bunny","Comedy","TV","26",5.26
18191,"Boku wa Ou-sama (TV)","Kids","TV","12",6.4
30892,"Boo Boo Boy","Cars, Kids","TV","26",4.73
8184,"Bouken Gabotenjima","Adventure","TV","39",6.58
8183,"Bouken Korobokkuru","Adventure","TV","26",6.58
8182,"Bouken Shounen Shadar","Adventure, Horror","TV","156",6.65
3637,"Bouken Yuuki Pluster World","Sci-Fi, Shounen","TV","52",6.32
29467,"Bubaga","Adventure, Kids","TV","8",7.6
9540,"Bucket de Gohan","Comedy","TV","20",7.13
10210,"Bug tte Honey","Adventure, Comedy","TV","51",6.3
32237,"Burutabu-chan","Comedy, Fantasy, Magic","TV","Unknown",5
9905,"Captain (TV)","Shounen, Sports","TV","26",6.46
23721,"Carino Coni","Fantasy, Kids","TV","26",6.93
9868,"Chengyu Donghua Lang","Historical, Kids","TV","180",6.04
17893,"Cheonbangjichuk Hani","Comedy, Drama, School, Sports","TV","13",6.78
9903,"Chi Dor Dor, Chi Dor Dor","Kids","TV","15",5.77
8025,"Chi-Sui Maru","Comedy","TV","41",5.63
11733,"Chi-Sui Maru 2nd Season","Comedy","TV","34",5.08
8501,"Chibikko Kaijuu Yadamon","Comedy, Kids, Supernatural","TV","26",6.36
32417,"Chibinacs","Comedy","TV","25",5.5
32418,"Chibinacs 2.0","Comedy","TV","25",4.33
32419,"Chibinacs 3","Comedy","TV","25",4.43
9383,"Chie-chan Funsenki: Jarinko Chie","Comedy, Drama, Slice of Life","TV","39",7.83
30060,"Chii Jiaan Chuaanqii","Action, Adventure, Fantasy","TV","26",5.33
29385,"Chii-chan to Hige Ojisan","Kids, Slice of Life","TV","10",5.8
22755,"Chikasugi Idol Akae-chan","Comedy, Game, Parody","TV","12",4.28
16303,"Chikkun Takkun","Comedy, Sci-Fi","TV","23",6
14623,"Chikyuu SOS Sore Ike Kororin","Action, Comedy, Kids, Sci-Fi","TV","26",5.78
17457,"Chingou Muchabee","Adventure, Comedy","TV","26",6.75
5908,"Chinpui","Comedy","TV","56",6.15
33262,"Chobitto Zukan","Fantasy, Kids","TV","52",4.5
31246,"Choegang Habche: Mix Master","Adventure, Fantasy","TV","39",6.79
31211,"Choegang Top Plate","Action, Comedy, Kids, Sports","TV","26",7.2
6636,"Chou Kousoku Galvion","Action, Mecha, Military, Police","TV","22",6.32
21433,"Chou Zenmairobo: Patrasche","Comedy, Historical, Mecha, Parody, Sci-Fi","TV","13",4.52
23511,"Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa","Action, Comedy, Game, Kids","TV","32",5.72
8853,"Chouriki Robo Galatt","Action, Adventure, Comedy, Mecha, Sci-Fi","TV","25",6.62
32944,"CoCO &amp; NiCO","Comedy, Kids","TV","39",4.53
13503,"Cofun Gal no Coffy (TV)","Comedy, Parody","TV","12",6.9
13505,"Cofun Gal no Coffy Campus Life","Comedy","TV","11",5.78
32630,"Coral no Tanken","Adventure, Kids, Music","TV","50",6.14
7956,"Cybot Robocchi","Comedy, Sci-Fi","TV","39",6.19
29469,"Daisuki! Nendomama","Fantasy, Kids, Slice of Life","TV","9",5.75
18007,"Dalam-iwa Goseumdochi","Historical, Military","TV","Unknown",6.47
10887,"Dame Oyaji","Comedy","TV","26",6.07
17703,"Danchi Tomoo","Comedy, Seinen","TV","78",6.25
23799,"Dango San Kyoudai Attoiuma Gekijou","Kids, Music","TV","50",7.3
30893,"Deban Desu Yo! Onigirizu","Comedy","TV","6",4
27551,"Deko Boko Friends","Comedy, Kids","TV","Unknown",7.14
7750,"DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor","Comedy, Sci-Fi","TV","26",6
31746,"Dochamon Junior","Comedy, Kids","TV","16",5.09
34207,"Dochamon Junior 2","Comedy, Kids","TV","Unknown",6
19121,"Doctor Chichibuyama","Ecchi, Parody, Seinen","TV","2",6.15
3825,"Dokaben","Action, School, Shounen, Sports","TV","163",6.49
15957,"Dokachin","Comedy, Kids","TV","26",5.62
21485,"Dokkan! Robotendon","Adventure, Kids, Slice of Life","TV","26",6.29
30034,"Dolittle-sensei Monogatari","Adventure, Kids","TV","13",6.5
8879,"Dolphin Ouji","Action, Adventure, Kids, Sci-Fi","TV","3",5.58
19901,"Donkikko","Comedy, Shounen","TV","21",6.75
6771,"Dorimogu Daa!!","Adventure, Fantasy, Kids","TV","49",6.98
24663,"Dororonpa!","Comedy, Slice of Life, Supernatural","TV","115",7.5
20077,"Dotanba no Manners","Comedy, Slice of Life","TV","283",6.75
20083,"Doteraman","Comedy, Sci-Fi","TV","20",6
8478,"Doubutsu Kankyou Kaigi","Kids","TV","20",5.68
20009,"Doubutsu Mura Monogatari","Kids","TV","100",6.92
31555,"Doushitemo Eto ni Hairitai","Comedy","TV","13",6.79
29687,"Duel Masters VSR","Action, Adventure, Comedy, Shounen","TV","51",5.19
32582,"Duel Masters VSRF","Action, Adventure, Comedy, Shounen","TV","Unknown",5.13
8179,"Eagle Sam","Comedy, Sports","TV","51",5.45
20201,"Easy Cooking Animation: Seishun no Shokutaku","Comedy","TV","25",5.2
29431,"Eddie the Fast Break","Kids, Sports","TV","Unknown",6.11
9028,"Edokko Boy: Gatten Tasuke","Comedy, Martial Arts, Police, Sports","TV","22",6.37
28087,"Ehon Yose","Historical, Horror, Kids","TV","50",5.25
27369,"Eigo de Asobo: Tanken Goblin Tou","Adventure, Comedy, Fantasy, Kids","TV","100",5
30026,"Ekubo Ouji","Comedy, Kids","TV","50",6.5
3243,"Elec-king The Animation","Comedy","TV","13",6.55
33792,"Feng Shu Zhan Jing 2","Adventure, Kids, Mecha","TV","26",8
19997,"Fight Da!! Pyuta","Action, Comedy, Sci-Fi, Shounen","TV","26",6
32691,"Flowering Heart","Kids, Magic","TV","26",5.24
18005,"Forza! Hidemaru","Sports","TV","26",6.44
30173,"Fruity Samurai","Action, Comedy, Historical, Samurai","TV","13",5.52
10533,"Fujilog","Comedy","TV","13",5.75
10997,"Fujilog 2nd Season","Comedy","TV","13",5.72
23973,"Fuku-chan","Kids, Slice of Life","TV","71",5
30342,"Funassyi no Funafunafuna Biyori","Comedy, Kids, Slice of Life","TV","130",6.86
22345,"Funny Pets 2nd Season","Comedy","TV","12",3.92
33842,"Fushigi no Yappo Shima: Pukipuki to Poi","Kids","TV","25",8.5
30121,"Fushigina Ano Ko wa Sutekina Kono Ko","Adventure, Kids","TV","Unknown",4
17623,"Futago no Monchhichi","Comedy, Kids","TV","130",4.86
30118,"Futari wa Nakayoshi: Goo to Sue","Kids, Slice of Life","TV","84",4.75
25503,"Fuusen Inu Tinny","Adventure, Kids","TV","26",5.89
31640,"Fuusen Inu Tinny 2nd Season","Adventure, Kids","TV","Unknown",3.75
5594,"Fuusen no Doratarou","Kids","TV","13",5.95
23607,"Gaki Deka","Comedy, Ecchi, Kids, Parody, Shounen","TV","22",5
9345,"Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!","Comedy, Horror, School, Supernatural","TV","33",6.53
12243,"Game Center Arashi","Comedy, Game, Kids, Shounen","TV","26",5.85
23347,"Gan to Gon","Comedy, Kids","TV","260",6.7
20199,"Ganbare Gonbe","Comedy, Kids, Parody","TV","77",6.67
20755,"Ganbare! Lulu Lolo","Kids, Slice of Life","TV","26",6.13
26163,"Ganbare! Lulu Lolo 2nd Season","Kids, Slice of Life","TV","26",4.56
31753,"Ganbare! Lulu Lolo 3rd Season","Kids, Slice of Life","TV","10",6.29
8897,"Ganbare! Marine Kid","Action, Adventure, Kids, Sci-Fi","TV","13",5.65
16908,"Ganbare! Oden-kun","Comedy","TV","102",5.83
10995,"Ganbare!! Nattou-san","Comedy","TV","4",5.75
31237,"Ganbare-bu Next!","Comedy, Sports","TV","6",5.36
20243,"Gatapishi","Comedy, Slice of Life","TV","199",7.07
8158,"Gegege no Kitarou: Jigoku-hen","Adventure, Comedy, Fantasy, Horror, Supernatural","TV","7",6.23
20115,"Gekisou! Rubenkaiser","Cars, Shounen, Sports","TV","17",7.17
4470,"Gene Diver","Action, Adventure, Shounen","TV","56",6.3
25609,"Genki Genki Non-tan","Kids, Music","TV","15",6.17
25611,"Genki Genki Non-tan (2004)","Kids, Music","TV","10",6
25615,"Genki Genki Non-tan (2006)","Kids, Music","TV","10",6
10540,"Genki!! Ekoda-chan","Comedy","TV","22",5.5
19501,"Giga Tribe","Comedy, Parody, Shounen, Super Power","TV","39",5.5
9391,"Ginga Hyouryuu Vifam 13","Action, Adventure, Mecha, Sci-Fi","TV","26",6.54
31385,"Ginga Shounen Tai","Action, Adventure, Kids, Space","TV","92",6.38
27621,"Glass no Kamen Desu ga to Z","Comedy, Parody","TV","14",6.02
23107,"GO-GO Tamagotchi!","Comedy, Fantasy, Kids","TV","50",7.17
31692,"Gogulyeoui Jeolm-eun Musadeul","Historical","TV","Unknown",4.75
22669,"Gohan Kaijuu Pap","Action, Comedy, Kids","TV","Unknown",4.25
7177,"Gokyoudai Monogatari","Comedy","TV","32",6.5
30410,"Gon 2nd Season","Action, Adventure, Kids","TV","26",5.92
31699,"Good Morning!!! Doronjo","Comedy, Parody","TV","225",6
5477,"Gozonji! Gekkou Kamen-kun","Comedy, Parody, Sci-Fi","TV","25",7
27521,"Gra-P &amp; Rodeo","Comedy, Music","TV","61",5.6
33290,"Gra-P &amp; Rodeo 2nd Season","Comedy, Music","TV","Unknown",3.92
30602,"Great Hunt","Comedy, Music","TV","6",4.75
16027,"Greek Roman Sinhwa: Olympus Guardian","Adventure, Fantasy, Historical","TV","39",6.57
19457,"Green Saver","Adventure, Kids","TV","26",5.43
8195,"Guru Guru Town Hanamaru-kun","Kids","TV","101",6.53
26089,"Gutchonpa Omoshiro Hanashi","Kids","TV","5",6.67
8764,"Hajime Ningen Gon","Comedy, Historical","TV","39",6.46
8763,"Hajime Ningen Gyatoruz","Comedy, Historical","TV","77",6.47
18937,"Hakken Taiken Daisuki! Shimajirou","Adventure, Comedy, Fantasy, Kids, Magic","TV","101",6.85
29507,"Hamster Sam","Kids, Music","TV","4",6
20239,"Hana no Kakarichou","Comedy, Seinen, Slice of Life","TV","25",6.5
8336,"Hanakappa","Comedy, Kids","TV","Unknown",5.42
9811,"Hanasaka Tenshi Tenten-kun","Comedy, Fantasy","TV","43",6.75
30411,"Happy Jozy","Comedy","TV","Unknown",5.38
11545,"Happyakuyachou Hyouri Kewaishi","Drama, Historical","TV","16",5.68
15913,"Happy☆Lucky Bikkuriman","Adventure, Comedy, Fantasy, Kids","TV","46",7.15
17667,"Harisu no Kaze","Comedy, School","TV","70",6.44
9807,"Harley Spiny","Kids","TV","140",6.06
3251,"Hatara Kids Mai Ham Gumi","Action, Kids","TV","50",5.54
10539,"Hato no Oyome-san","Comedy","TV","22",3.62
10623,"Hayan Ma-eum Baeggu","Adventure","TV","13",7.06
23015,"Hazedon","Adventure, Comedy, Kids","TV","26",5.8
27693,"Heart Cocktail","Romance, Seinen","TV","77",6.36
33562,"Heibai Wushang","Action, Comedy, Supernatural","TV","12",7.6
19961,"Heisei Tensai Bakabon","Comedy, Slice of Life","TV","46",6.77
24465,"Heli-Tako Puu-chan","Comedy, Kids","TV","42",6.86
9770,"Hello Kitty no Stump Village","Fantasy, Kids","TV","26",5.67
11521,"Hello Kitty: Ringo no Mori no Fantasy","Comedy, Fantasy, Kids","TV","13",5.84
22439,"Hello Kitty: Ringo no Mori no Mystery","Comedy, Kids, Mystery","TV","13",5.94
22441,"Hello Kitty: Ringo no Mori to Parallel Town","Comedy, Fantasy, Kids","TV","27",6.38
11203,"Hero Hero-kun","Adventure, Comedy, Game, Kids","TV","104",6.33
15479,"Hey Yo Yorang","Adventure, Comedy, Fantasy, Kids, Magic","TV","26",6.32
2694,"Hidamari no Ki","Drama, Historical","TV","25",6.27
9882,"High School Mystery: Gakuen Nanafushigi","Horror, Mystery","TV","41",7.14
7175,"Himitsukessha Taka no Tsume Countdown","Comedy, Parody, Super Power","TV","12",6.17
30470,"Himitsukessha Taka no Tsume DO","Comedy, Parody, Super Power","TV","Unknown",6.2
22821,"Himitsukessha Taka no Tsume EX","Comedy, Parody, Super Power","TV","38",6.7
13207,"Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun","Comedy, Historical, Parody","TV","9",5.37
18241,"Himitsukessha Taka no Tsume MAX","Comedy, Parody, Super Power","TV","38",7
13431,"Himitsukessha Taka no Tsume NEO","Comedy, Parody, Super Power","TV","38",6.62
21549,"Hitotsuboshi-ke no Ultra Baasan","Comedy, Slice of Life","TV","13",4.88
11213,"Hoshi no Ko Poron","Sci-Fi","TV","260",6.76
8191,"Hoshi Shinichi Short Short","Comedy, Sci-Fi","TV","26",6.07
3414,"Hula Kappa","Comedy","TV","78",6.09
9950,"Hulu Xiongdi","Action, Super Power","TV","13",7.4
19681,"Hustle Punch","Comedy, Fantasy, Kids","TV","26",6.63
9781,"Hyouga Senshi Gaislugger","Action, Mecha, Sci-Fi","TV","20",6.37
9902,"Hyper ERT","Kids","TV","20",6
9518,"Ichigo Ichie: Kimi no Kotoba","Comedy","TV","13",6.9
3164,"Ichigo Ichie: Koibana Tomobana","Comedy","TV","13",7.1
20079,"Ijiwaru Baasan","Comedy, Slice of Life","TV","39",7.33
20081,"Ijiwaru Baasan (1996)","Comedy, Slice of Life","TV","46",5.75
21053,"Ikemen Kyuugo-tai Nurse Angels","Comedy","TV","10",5.44
19965,"Ikinari Dagon","Adventure, Fantasy","TV","12",5.63
19947,"Ikkyuu-san (1978)","Action, School, Sports","TV","26",7.23
8786,"Inakappe Taishou","Comedy, Sports","TV","104",6.8
34502,"Inazma Delivery","Action, Comedy, Sci-Fi","TV","10",NA
14211,"Instant History","Historical","TV","312",6.68
10847,"Inumarudashi","Comedy","TV","4",5.47
11421,"Iruka to Shounen","Adventure, Kids","TV","13",5.04
20025,"Itazura Tenshi Chippo-chan","Comedy, Kids","TV","240",7.33
28071,"Itsumo Kokoro ni Taiyou wo!","Comedy, Ecchi","TV","16",5.75
29367,"Jam the Housnail","Adventure, Kids","TV","15",7
3947,"Jarinko Chie (TV)","Comedy, Drama, Slice of Life","TV","64",7.11
24041,"Jarujio Animal","Adventure, Comedy, Parody","TV","10",8.33
6701,"Jim Button","Adventure, Fantasy, Kids, Magic","TV","26",6.1
33267,"Jinxiu Shenzhou Zhi Qi You Ji","Adventure, Fantasy","TV","Unknown",4.67
17291,"Jinzou Konchuu Kabutoborg VxV","Action, Comedy, Fantasy, Game, Shounen","TV","52",6.94
28145,"Johnny Cypher","Action, Adventure, Sci-Fi","TV","130",6.86
11857,"Judo Sanka","Shounen, Sports","TV","27",6.68
10889,"Jungle Kurobee","Comedy","TV","31",6.8
29748,"Kabushiki Kaisha Zoo","Comedy, Kids","TV","12",6.33
29746,"Kaden Manzai John TV Show!","Comedy","TV","25",5.67
10965,"Kagaku Bouken-tai Tansar 5","Adventure, Mystery, Sci-Fi, Supernatural","TV","34",6.73
29529,"Kagee Aesop Monogatari","Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural","TV","26",7.17
10236,"Kagee Grimm Douwa","Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural","TV","52",5.94
29527,"Kagee Mukashibanashi","Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural","TV","65",7.5
30777,"Kaijuu Sakaba Kanpai!","Comedy, Supernatural","TV","13",4.9
19087,"Kaiketsu Tamagon","Adventure, Comedy, Kids","TV","195",5.65
8899,"Kaitei Shounen Marine","Action, Adventure, Kids, Sci-Fi","TV","65",6.49
19987,"Kaitou Pride","Adventure, Comedy, Kids","TV","105",6.75
19505,"Kaizoku Ouji","Adventure, Shounen","TV","31",7
13769,"Kamen no Ninja Akakage","Action, Fantasy","TV","23",6.89
34292,"Kamigami no Ki","","TV","Unknown",4.33
19993,"Kaminari Boy Pikkaribee★","Adventure, Comedy, Kids","TV","54",6.2
30151,"Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?","Comedy, Slice of Life","TV","Unknown",6.25
32568,"Kamiwaza Wanda","Kids, Sci-Fi","TV","Unknown",5.29
20123,"Kappamaki","Comedy, Slice of Life","TV","130",5.43
8065,"Karakuri Kengou Den Musashi Lord","Action, Adventure, Mecha","TV","50",6.37
5140,"Karaoke Senshi Mike-tarou","Kids, Music","TV","20",7.05
29489,"Karasu no Puuta","Kids","TV","Unknown",8
7479,"Karate Baka Ichidai","Historical, Martial Arts, Sports","TV","47",7.35
29361,"Kareshi wa Hammerhead Shark","Comedy, Kids, Slice of Life","TV","Unknown",3.78
20127,"Kariage-kun","Comedy, Seinen, Slice of Life","TV","59",6.5
9371,"Karl to Fushigi na Tou","Kids","TV","26",5.14
27721,"Kasumin","Fantasy, Kids","TV","26",6.64
27723,"Kasumin 2nd Season","Fantasy, Kids","TV","26",6.36
10797,"Kayoe! Chuugaku","Comedy, School","TV","Unknown",6.77
22651,"Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!","Fantasy, Kids","TV","6",6.62
8244,"Keshikasu-kun","Comedy, Kids","TV","Unknown",4.63
8353,"Ketsuinu","Comedy","TV","13",5.04
10237,"Ki-Fighter Taerang","Adventure, Kids","TV","26",5.92
3870,"Kick no Oni","Shounen, Sports","TV","26",7.25
7525,"Kick Off 2002","Sports","TV","26",6.5
34233,"Kimoshiba","Comedy","TV","Unknown",7
19995,"King Kong: 001/7 Tom Thumb","Adventure, Sci-Fi","TV","26",5
6012,"Kinpatsu no Jeanie","Drama, Historical","TV","13",6.53
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou","Comedy","TV","5",4.14
32448,"Kirin Ashita no Calendar","Historical, Kids","TV","1306",6.43
23349,"Kirin Monoshiri Yakata","Kids","TV","1565",5.56
30048,"Kkurukkuruwa Chingudeul","Adventure, Comedy, Kids, Slice of Life","TV","13",4.2
19585,"Kobo-chan","Comedy, Kids, Slice of Life","TV","63",6.72
34503,"Kochinpa! Dainiki","Comedy","TV","24",3.4
6261,"Koguma no Misha","Adventure, Comedy, Drama, Kids","TV","26",6.42
24775,"Koishite!! Namashi-chan","Kids, Slice of Life","TV","Unknown",6.14
23829,"Komatsu Sakyo Anime Gekijou","Comedy, Parody, Sci-Fi, Space","TV","24",5.17
29738,"Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!","Music","TV","10",5.47
30129,"Konna Ko Iru kana","Kids","TV","Unknown",4
27519,"Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV)","Comedy, Fantasy","TV","12",5.53
17599,"Konpora Kid","Comedy, Kids, Sci-Fi","TV","26",5.75
29745,"Korokoro Animal","Kids","TV","60",6
29759,"Korokoro Animal 2","Kids","TV","51",4.67
7189,"Kotatsu Neko","Comedy","TV","26",5.07
8595,"Kotencotenco","Adventure, Comedy, Fantasy, Kids, Magic","TV","52",6.18
33123,"Koto Nakare Hero Gingerman","Comedy","TV","12",3.8
31239,"Kotori Samba","Comedy, Music","TV","240",6.75
20117,"Kotowaza House","Comedy, Slice of Life","TV","773",5.63
6571,"Koume-chan ga Iku!","Comedy, Romance, Slice of Life","TV","12",5.9
5886,"Kujira no Josephina","Adventure, Fantasy","TV","23",6.53
11197,"Kuma no Puutarou","Comedy","TV","30",6.3
17669,"Kunimatsu-sama no Otoridai","Comedy, School, Sports","TV","46",6.88
5809,"Kupu~!! Mamegoma!","Kids","TV","51",6.44
22465,"KutsuDaru.","Fantasy, Kids, School, Slice of Life","TV","48",6.03
19325,"Kwaegeol Longman Narongi","Adventure, Kids","TV","52",7.43
20603,"Kyoufu no Kyou-chan","Comedy, Parody","TV","7",4.58
31539,"Kyoufu! Zombie Neko","Comedy","TV","Unknown",5.71
7681,"Kyouryuu Wakusei","Adventure, Fantasy, Historical, Sci-Fi","TV","60",6.5
27393,"Kyuumei Senshi Nanosaver","Adventure, Shounen","TV","28",5.75
9947,"Lan Mao","Adventure, Comedy","TV","Unknown",6.04
31673,"Larva 2nd Season","Comedy","TV","34",7.05
31674,"Larva 3rd Season","Comedy","TV","26",7.09
29003,"Lena lena","Slice of Life","TV","13",5.33
31054,"Letchu, Getchu, Saru Getchu","Comedy","TV","76",5.05
33782,"Life!","Comedy, Slice of Life","TV","Unknown",5.25
18155,"Linetown","Comedy","TV","50",6.18
13177,"Little Charo","Slice of Life","TV","50",6.57
13179,"Little Charo 2","Slice of Life","TV","50",6.3
13465,"Little Charo: Touhoku-hen","Kids","TV","12",6.25
17102,"Lolling Seutajeu","Kids, Sports","TV","26",5.6
23901,"Lovely Movie: Itoshi no Muco Season 2","Slice of Life","TV","22",5.58
30057,"Mabeobsaui Adeul Koli","Adventure, Comedy, Fantasy","TV","13",4.2
27965,"Maboroshi Mabo-chan","Adventure, Fantasy, Kids","TV","24",6
4905,"Mach Girl","Cars, Comedy","TV","26",5.47
16131,"Machine Robo: Butchigiri Battle Hackers","Action, Mecha, Sci-Fi","TV","31",6.22
15915,"Magical Hat","Adventure, Comedy, Fantasy, Kids","TV","33",5.3
30906,"Malta no Bouken","Kids, Slice of Life","TV","12",5.33
26087,"Mama Ohanashi Kikasete","Fantasy, Kids","TV","15",7.4
12185,"Mameushi-kun","Comedy, Fantasy, Kids","TV","52",6.56
11525,"Mamimume★Mogacho","Kids","TV","13",6.55
3180,"Manga Aesop Monogatari (TV)","Comedy, Fantasy, Kids","TV","52",6.5
10136,"Manga Doushite Monogatari","Adventure, Comedy, Kids","TV","100",6.67
10135,"Manga Hajimete Monogatari","Adventure, Comedy, Historical","TV","305",6.36
10138,"Manga Hajimete Omoshiro Juku","Adventure, Kids","TV","110",6.68
20183,"Manga Ijin Monogatari","Historical","TV","46",6.87
23001,"Manga Jinbutsushi","Historical","TV","365",6.91
20231,"Manga Kodomo Bunko","Drama, Fantasy, Kids","TV","51",6.14
33300,"Manga Kotowaja Jiten","Comedy, Historical","TV","88",6.5
11829,"Manga Mitokoumon","Historical","TV","46",7.15
10137,"Manga Naruhodo Monogatari","Adventure, Kids","TV","102",6.74
9856,"Manga Nihon Emaki","Historical","TV","46",6.17
10709,"Manga Nihon Keizai Nyuumon","Drama","TV","25",6.67
11245,"Manga Nihonshi","Historical","TV","52",6.2
22509,"Manga Nihonshi (NHK Han)","Historical","TV","40",7.55
10282,"Manga Nippon Mukashibanashi","Historical","TV","12",5.95
19873,"Marude Dameo","Comedy, Sci-Fi, Shounen","TV","47",6.2
33383,"Mask Masters","Action, Adventure","TV","26",8
10239,"Mayutoro The Toons","Comedy, Fantasy, Kids","TV","33",5.38
9821,"McDull and Chinese Culture","Comedy, Historical","TV","5",6.79
6727,"Mechakko Dotakon","Comedy, Sci-Fi","TV","28",6.36
4121,"Meimon! Daisan Yakyuubu","Action, Shounen, Sports","TV","40",6.44
30027,"Meisaku World","Adventure, Fantasy, Historical, Kids, Magic, Supernatural","TV","39",8
21447,"Meitantei Rascal","Adventure, Kids, Mystery","TV","12",5.52
3846,"Microid S","Action, Sci-Fi","TV","26",6.08
7751,"Midnight Horror School","Comedy","TV","52",6.9
32402,"Mim Mam Mint","Comedy","TV","Unknown",4.1
7452,"Mini Moni Yaru no da Pyon!","Comedy","TV","66",4.78
31410,"Mini Van 2nd Season","Comedy, Game, Parody, Slice of Life","TV","26",6.1
5374,"Miracle! Mimika","Kids, Slice of Life","TV","225",5.28
16159,"Mirai Kara Kita Shounen Super Jetter","Action, Comedy, Sci-Fi, Super Power","TV","52",5.43
6067,"Moeru! Oniisan","Action, Adventure, Comedy","TV","24",7.33
5241,"Mofu☆Mofu","Kids","TV","11",4.67
29387,"Momonga-mon","Adventure, Kids","TV","5",5.8
11533,"Momotarou Densetsu","Adventure, Comedy","TV","51",6.35
22893,"Mon Cheri CoCo","Romance, Shoujo","TV","13",6.71
31924,"Monchhichiisu","Kids","TV","20",4.8
2741,"Monkey Turn V","Action, Drama, Sports","TV","25",7.13
22221,"Monoshiri Daigaku: Ashita no Calendar","Historical","TV","1274",6.8
30117,"Monpy","Adventure, Kids","TV","18",5.67
29427,"Mori no Ratio","Adventure, Fantasy, Kids","TV","Unknown",5
20173,"Mori no Senshi Bonolon","Adventure, Fantasy, Kids","TV","26",4.57
12613,"Morizo to Kikkoro","Kids","TV","52",5.42
20001,"Mouretsu Atarou","Comedy, Kids, Slice of Life","TV","90",6.33
12391,"Mouretsu Atarou (1990)","Comedy, Kids, Slice of Life","TV","34",7.1
2735,"Mugen Senki Portriss","Action, Mecha, Sci-Fi, Shounen","TV","52",5.33
9948,"Music Up","Music","TV","52",6.23
33479,"Muzumuzu Eighteen","Slice of Life","TV","Unknown",3.8
29371,"Naccio to Pomm","Adventure, Kids, Sci-Fi","TV","41",4.75
32876,"Nameko: Sekai no Tomodachi","Comedy","TV","Unknown",5.6
33583,"Nana Moon","Fantasy, Kids","TV","52",6
34309,"Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari","Comedy, Supernatural","TV","Unknown",NA
27943,"Nano Invaders","Action, Adventure, Shounen, Super Power","TV","52",7.08
29715,"Nar Doma","Comedy","TV","26",5.02
32136,"Narara Superboard","Action, Adventure, Comedy","TV","54",4.83
5184,"Negibouzu no Asatarou","Adventure, Comedy, Historical","TV","48",7.25
31361,"Neko Enikki","Comedy, Slice of Life","TV","13",6.67
33398,"Neko Konogoro","Comedy","TV","Unknown",2.8
32999,"Neko mo, Onda-ke","Comedy, Slice of Life","TV","12",3.63
32572,"Neko Neko Nihonshi","Historical, Parody","TV","Unknown",5.9
23555,"Neko no Dayan","Kids, Magic","TV","52",5.38
33727,"Neko no Dayan: Fushigi Gekijou","Kids","TV","Unknown",4.25
31562,"Neko no Dayan: Nihon e Iku","Kids","TV","12",6.5
23737,"Neko Pitcher","Comedy, Kids, Sports","TV","51",7.13
29844,"Nekoronde TV.","Comedy","TV","12",4.55
30409,"Nepos Napos","Fantasy, Kids","TV","26",7.67
20027,"Nihon Meisaku Douwa Series: Akai Tori no Kokoro","Adventure, Fantasy, Kids","TV","26",6.73
12181,"Nihon Omoshiro Mukashibanashi","Comedy, Historical, Parody","TV","12",6.67
8890,"Nihon-ichi no Otoko no Tamashii","Comedy, Romance","TV","16",6.64
8891,"Nihon-ichi no Otoko no Tamashii 2","Comedy, Romance","TV","16",6.57
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids","TV","40",5.88
31517,"Ninja-tai Gatchaman ZIP!","Comedy, Parody","TV","475",5.5
21491,"Ninjaman Ippei","Action, Comedy, School, Slice of Life","TV","13",6.56
9455,"Ninpen Manmaru","Comedy, Samurai, Shounen","TV","30",6.41
22999,"Nippon Tanjou","Historical","TV","5",5.4
8777,"Nobara no Julie","Adventure, Drama, Historical, Music","TV","13",5.96
17601,"Non-tan to Issho","Kids","TV","263",6.84
